year,county,candidate,party,candidatevotes
2004,Cotton,George W. Bush,republican,1742.0
2004,Craig,John Kerry,democrat,2504.0
2004,Craig,George W. Bush,republican,3894.0
2004,Creek,John Kerry,democrat,9929.0
2004,Creek,George W. Bush,republican,18848.0
2004,Custer,John Kerry,democrat,2801.0
2004,Custer,George W. Bush,republican,7839.0
2004,Delaware,John Kerry,democrat,5591.0
2004,Delaware,George W. Bush,republican,10017.0
2004,Dewey,John Kerry,democrat,408.0
2004,Dewey,George W. Bush,republican,1843.0
2004,Ellis,John Kerry,democrat,395.0
2004,Ellis,George W. Bush,republican,1685.0
2004,Garfield,John Kerry,democrat,5586.0
2004,Garfield,George W. Bush,republican,17685.0
2004,Garvin,John Kerry,democrat,3707.0
2004,Garvin,George W. Bush,republican,7610.0
2004,Grady,John Kerry,democrat,5970.0
2004,Grady,George W. Bush,republican,14136.0
2004,Grant,John Kerry,democrat,571.0
2004,Grant,George W. Bush,republican,1950.0
2004,Greer,John Kerry,democrat,719.0
2004,Greer,George W. Bush,republican,1529.0
2004,Harmon,John Kerry,democrat,354.0
2004,Harmon,George W. Bush,republican,838.0
2004,Harper,John Kerry,democrat,268.0
2004,Harper,George W. Bush,republican,1397.0
2004,Haskell,John Kerry,democrat,2378.0
2004,Haskell,George W. Bush,republican,2946.0
2004,Hughes,John Kerry,democrat,2283.0
2004,Hughes,George W. Bush,republican,3066.0
2004,Jackson,John Kerry,democrat,2232.0
2004,Jackson,George W. Bush,republican,7024.0
2004,Jefferson,John Kerry,democrat,1057.0
2004,Jefferson,George W. Bush,republican,1546.0
2004,Johnston,John Kerry,democrat,1713.0
2004,Johnston,George W. Bush,republican,2635.0
2004,Kay,John Kerry,democrat,5957.0
2004,Kay,George W. Bush,republican,14121.0
2004,Kingfisher,John Kerry,democrat,1022.0
2004,Kingfisher,George W. Bush,republican,5630.0
2004,Kiowa,John Kerry,democrat,1413.0
2004,Kiowa,George W. Bush,republican,2610.0
2004,Latimer,John Kerry,democrat,1945.0
2004,Latimer,George W. Bush,republican,2535.0
2004,Le Flore,John Kerry,democrat,6741.0
2004,Le Flore,George W. Bush,republican,10683.0
2004,Lincoln,John Kerry,democrat,4041.0
2004,Lincoln,George W. Bush,republican,10149.0
2004,Logan,John Kerry,democrat,4869.0
2004,Logan,George W. Bush,republican,11474.0
2004,Love,John Kerry,democrat,1538.0
2004,Love,George W. Bush,republican,2295.0
2004,McClain,John Kerry,democrat,3742.0
2004,McClain,George W. Bush,republican,10041.0
2004,McCurtain,John Kerry,democrat,3684.0
2004,McCurtain,George W. Bush,republican,7472.0
2004,McIntosh,John Kerry,democrat,4488.0
2004,McIntosh,George W. Bush,republican,4692.0
2004,Major,John Kerry,democrat,537.0
2004,Major,George W. Bush,republican,3122.0
2004,Marshall,John Kerry,democrat,2088.0
2004,Marshall,George W. Bush,republican,3363.0
2004,Mayes,John Kerry,democrat,6933.0
2004,Mayes,George W. Bush,republican,9946.0
2004,Murray,John Kerry,democrat,2130.0
2004,Murray,George W. Bush,republican,3665.0
2004,Muskogee,John Kerry,democrat,12585.0
2004,Muskogee,George W. Bush,republican,15124.0
2004,Noble,John Kerry,democrat,1335.0
2004,Noble,George W. Bush,republican,3993.0
2004,Nowata,John Kerry,democrat,1660.0
2004,Nowata,George W. Bush,republican,2805.0
2004,Okfuskee,John Kerry,democrat,1743.0
2004,Okfuskee,George W. Bush,republican,2542.0
2004,Oklahoma,John Kerry,democrat,97298.0
2004,Oklahoma,George W. Bush,republican,174741.0
2004,Okmulgee,John Kerry,democrat,7367.0
2004,Okmulgee,George W. Bush,republican,8363.0
2004,Osage,John Kerry,democrat,8068.0
2004,Osage,George W. Bush,republican,11467.0
2004,Ottawa,John Kerry,democrat,5086.0
2004,Ottawa,George W. Bush,republican,7443.0
2004,Pawnee,John Kerry,democrat,2564.0
2004,Pawnee,George W. Bush,republican,4412.0
2004,Payne,John Kerry,democrat,10101.0
2004,Payne,George W. Bush,republican,19560.0
2004,Pittsburg,John Kerry,democrat,7452.0
2004,Pittsburg,George W. Bush,republican,11134.0
2004,Pontotoc,John Kerry,democrat,5165.0
2004,Pontotoc,George W. Bush,republican,9647.0
2004,Pottawatomie,John Kerry,democrat,8638.0
2004,Pottawatomie,George W. Bush,republican,17215.0
2004,Pushmataha,John Kerry,democrat,1934.0
2004,Pushmataha,George W. Bush,republican,2863.0
2004,Roger Mills,John Kerry,democrat,382.0
2004,Roger Mills,George W. Bush,republican,1388.0
2004,Rogers,John Kerry,democrat,11918.0
2004,Rogers,George W. Bush,republican,24976.0
2004,Seminole,John Kerry,democrat,3648.0
2004,Seminole,George W. Bush,republican,5624.0
2004,Sequoyah,John Kerry,democrat,5910.0
2004,Sequoyah,George W. Bush,republican,8865.0
2004,Stephens,John Kerry,democrat,5515.0
2004,Stephens,George W. Bush,republican,13646.0
2004,Texas,John Kerry,democrat,1016.0
2004,Texas,George W. Bush,republican,5450.0
2004,Tillman,John Kerry,democrat,1175.0
2004,Tillman,George W. Bush,republican,2273.0
2004,Tulsa,John Kerry,democrat,90220.0
2004,Tulsa,George W. Bush,republican,163452.0
2004,Wagoner,John Kerry,democrat,9157.0
2004,Wagoner,George W. Bush,republican,19081.0
2004,Washington,John Kerry,democrat,6862.0
2004,Washington,George W. Bush,republican,16551.0
2004,Washita,John Kerry,democrat,1340.0
2004,Washita,George W. Bush,republican,3705.0
2004,Woods,John Kerry,democrat,932.0
2004,Woods,George W. Bush,republican,3166.0
2004,Woodward,John Kerry,democrat,1458.0
2004,Woodward,George W. Bush,republican,6193.0
2004,Baker,John Kerry,democrat,2616.0
2004,Baker,George W. Bush,republican,6253.0
2004,Benton,John Kerry,democrat,26515.0
2004,Benton,George W. Bush,republican,18460.0
2004,Clackamas,John Kerry,democrat,95129.0
2004,Clackamas,George W. Bush,republican,97691.0
2004,Clatsop,John Kerry,democrat,10461.0
2004,Clatsop,George W. Bush,republican,8503.0
2004,Columbia,John Kerry,democrat,12563.0
2004,Columbia,George W. Bush,republican,11868.0
2004,Coos,John Kerry,democrat,14393.0
2004,Coos,George W. Bush,republican,18291.0
2004,Crook,John Kerry,democrat,3024.0
2004,Crook,George W. Bush,republican,6830.0
2004,Curry,John Kerry,democrat,5220.0
2004,Curry,George W. Bush,republican,7332.0
2004,Deschutes,John Kerry,democrat,31179.0
2004,Deschutes,George W. Bush,republican,41757.0
2004,Douglas,John Kerry,democrat,18089.0
2004,Douglas,George W. Bush,republican,35956.0
2004,Gilliam,John Kerry,democrat,370.0
2004,Gilliam,George W. Bush,republican,755.0
2004,Grant,John Kerry,democrat,780.0
2004,Grant,George W. Bush,republican,3204.0
2004,Harney,John Kerry,democrat,839.0
2004,Harney,George W. Bush,republican,2815.0
2004,Hood River,John Kerry,democrat,5587.0
2004,Hood River,George W. Bush,republican,4124.0
2004,Jackson,John Kerry,democrat,44366.0
2004,Jackson,George W. Bush,republican,56519.0
2004,Jefferson,John Kerry,democrat,3243.0
2004,Jefferson,George W. Bush,republican,4762.0
2004,Josephine,John Kerry,democrat,15214.0
2004,Josephine,George W. Bush,republican,26241.0
2004,Klamath,John Kerry,democrat,8264.0
2004,Klamath,George W. Bush,republican,22733.0
2004,Lake,John Kerry,democrat,802.0
2004,Lake,George W. Bush,republican,3039.0
2004,Lane,John Kerry,democrat,107769.0
2004,Lane,George W. Bush,republican,75007.0
2004,Lincoln,John Kerry,democrat,13753.0
2004,Lincoln,George W. Bush,republican,10160.0
2004,Linn,John Kerry,democrat,19940.0
2004,Linn,George W. Bush,republican,31260.0
2004,Malheur,John Kerry,democrat,2577.0
2004,Malheur,George W. Bush,republican,8123.0
2004,Marion,John Kerry,democrat,57671.0
2004,Marion,George W. Bush,republican,69900.0
2004,Morrow,John Kerry,democrat,1361.0
2004,Morrow,George W. Bush,republican,2732.0
2004,Multnomah,John Kerry,democrat,259585.0
2004,Multnomah,George W. Bush,republican,98439.0
2004,Polk,John Kerry,democrat,15484.0
2004,Polk,George W. Bush,republican,19508.0
2004,Sherman,John Kerry,democrat,390.0
2004,Sherman,George W. Bush,republican,694.0
2004,Tillamook,John Kerry,democrat,6750.0
2004,Tillamook,George W. Bush,republican,7003.0
2004,Umatilla,John Kerry,democrat,8884.0
2004,Umatilla,George W. Bush,republican,17068.0
2004,Union,John Kerry,democrat,4428.0
2004,Union,George W. Bush,republican,8879.0
2004,Wallowa,John Kerry,democrat,1269.0
2004,Wallowa,George W. Bush,republican,3132.0
2004,Wasco,John Kerry,democrat,5691.0
2004,Wasco,George W. Bush,republican,6119.0
2004,Washington,John Kerry,democrat,121140.0
2004,Washington,George W. Bush,republican,107223.0
2004,Wheeler,John Kerry,democrat,245.0
2004,Wheeler,George W. Bush,republican,612.0
2004,Yamhill,John Kerry,democrat,17572.0
2004,Yamhill,George W. Bush,republican,23839.0
2004,Adams,John Kerry,democrat,13764.0
2004,Adams,George W. Bush,republican,28247.0
2004,Allegheny,John Kerry,democrat,368912.0
2004,Allegheny,George W. Bush,republican,271925.0
2004,Armstrong,John Kerry,democrat,12025.0
2004,Armstrong,George W. Bush,republican,18925.0
2004,Beaver,John Kerry,democrat,42146.0
2004,Beaver,George W. Bush,republican,39916.0
2004,Bedford,John Kerry,democrat,6016.0
2004,Bedford,George W. Bush,republican,16606.0
2004,Berks,John Kerry,democrat,76309.0
2004,Berks,George W. Bush,republican,87122.0
2004,Blair,John Kerry,democrat,18105.0
2004,Blair,George W. Bush,republican,35751.0
2004,Bradford,John Kerry,democrat,8590.0
2004,Bradford,George W. Bush,republican,16942.0
2004,Bucks,John Kerry,democrat,163438.0
2004,Bucks,George W. Bush,republican,154469.0
2004,Butler,John Kerry,democrat,30090.0
2004,Butler,George W. Bush,republican,54959.0
2004,Cambria,John Kerry,democrat,32591.0
2004,Cambria,George W. Bush,republican,34048.0
2004,Cameron,John Kerry,democrat,794.0
2004,Cameron,George W. Bush,republican,1599.0
2004,Carbon,John Kerry,democrat,12223.0
2004,Carbon,George W. Bush,republican,12519.0
2004,Centre,John Kerry,democrat,30733.0
2004,Centre,George W. Bush,republican,33133.0
2004,Chester,John Kerry,democrat,109708.0
2004,Chester,George W. Bush,republican,120036.0
2004,Clarion,John Kerry,democrat,6049.0
2004,Clarion,George W. Bush,republican,11063.0
2004,Clearfield,John Kerry,democrat,13518.0
2004,Clearfield,George W. Bush,republican,20533.0
2004,Clinton,John Kerry,democrat,5823.0
2004,Clinton,George W. Bush,republican,8035.0
2004,Columbia,John Kerry,democrat,10679.0
2004,Columbia,George W. Bush,republican,16052.0
2004,Crawford,John Kerry,democrat,16013.0
2004,Crawford,George W. Bush,republican,21965.0
2004,Cumberland,John Kerry,democrat,37928.0
2004,Cumberland,George W. Bush,republican,67648.0
2004,Dauphin,John Kerry,democrat,55299.0
2004,Dauphin,George W. Bush,republican,65296.0
2004,Delaware,John Kerry,democrat,162601.0
2004,Delaware,George W. Bush,republican,120425.0
2004,Elk,John Kerry,democrat,6602.0
2004,Elk,George W. Bush,republican,7872.0
2004,Erie,John Kerry,democrat,67921.0
2004,Erie,George W. Bush,republican,57372.0
2004,Fayette,John Kerry,democrat,29120.0
2004,Fayette,George W. Bush,republican,25045.0
2004,Forest,John Kerry,democrat,989.0
2004,Forest,George W. Bush,republican,1571.0
2004,Franklin,John Kerry,democrat,16562.0
2004,Franklin,George W. Bush,republican,41817.0
2004,Fulton,John Kerry,democrat,1475.0
2004,Fulton,George W. Bush,republican,4772.0
2004,Greene,John Kerry,democrat,7674.0
2004,Greene,George W. Bush,republican,7786.0
2004,Huntingdon,John Kerry,democrat,5879.0
2004,Huntingdon,George W. Bush,republican,12126.0
2004,Indiana,John Kerry,democrat,15831.0
2004,Indiana,George W. Bush,republican,20254.0
2004,Jefferson,John Kerry,democrat,6073.0
2004,Jefferson,George W. Bush,republican,13371.0
2004,Juniata,John Kerry,democrat,2797.0
2004,Juniata,George W. Bush,republican,7144.0
2004,Lackawanna,John Kerry,democrat,59573.0
2004,Lackawanna,George W. Bush,republican,44766.0
2004,Lancaster,John Kerry,democrat,74328.0
2004,Lancaster,George W. Bush,republican,145591.0
2004,Lawrence,John Kerry,democrat,21387.0
2004,Lawrence,George W. Bush,republican,21938.0
2004,Lebanon,John Kerry,democrat,18109.0
2004,Lebanon,George W. Bush,republican,37089.0
2004,Lehigh,John Kerry,democrat,73940.0
2004,Lehigh,George W. Bush,republican,70160.0
2004,Luzerne,John Kerry,democrat,69573.0
2004,Luzerne,George W. Bush,republican,64953.0
2004,Lycoming,John Kerry,democrat,15681.0
2004,Lycoming,George W. Bush,republican,33961.0
2004,McKean,John Kerry,democrat,6294.0
2004,McKean,George W. Bush,republican,10941.0
2004,Mercer,John Kerry,democrat,24831.0
2004,Mercer,George W. Bush,republican,26311.0
2004,Mifflin,John Kerry,democrat,4889.0
2004,Mifflin,George W. Bush,republican,11726.0
2004,Monroe,John Kerry,democrat,27967.0
2004,Monroe,George W. Bush,republican,27971.0
2004,Montgomery,John Kerry,democrat,222048.0
2004,Montgomery,George W. Bush,republican,175741.0
2004,Montour,John Kerry,democrat,2666.0
2004,Montour,George W. Bush,republican,4903.0
2004,Northampton,John Kerry,democrat,63446.0
2004,Northampton,George W. Bush,republican,62102.0
2004,Northumberland,John Kerry,democrat,14602.0
2004,Northumberland,George W. Bush,republican,22262.0
2004,Perry,John Kerry,democrat,5423.0
2004,Perry,George W. Bush,republican,13919.0
2004,Philadelphia,John Kerry,democrat,542205.0
2004,Philadelphia,George W. Bush,republican,130099.0
2004,Pike,John Kerry,democrat,8656.0
2004,Pike,George W. Bush,republican,12444.0
2004,Potter,John Kerry,democrat,2268.0
2004,Potter,George W. Bush,republican,5640.0
2004,Schuylkill,John Kerry,democrat,29231.0
2004,Schuylkill,George W. Bush,republican,35640.0
2004,Snyder,John Kerry,democrat,4348.0
2004,Snyder,George W. Bush,republican,10566.0
2004,Somerset,John Kerry,democrat,12842.0
2004,Somerset,George W. Bush,republican,23802.0
2004,Sullivan,John Kerry,democrat,1213.0
2004,Sullivan,George W. Bush,republican,2056.0
2004,Susquehanna,John Kerry,democrat,7351.0
2004,Susquehanna,George W. Bush,republican,11573.0
2004,Tioga,John Kerry,democrat,5437.0
2004,Tioga,George W. Bush,republican,12019.0
2004,Union,John Kerry,democrat,5700.0
2004,Union,George W. Bush,republican,10334.0
2004,Venango,John Kerry,democrat,9024.0
2004,Venango,George W. Bush,republican,14472.0
2004,Warren,John Kerry,democrat,8044.0
2004,Warren,George W. Bush,republican,10999.0
2004,Washington,John Kerry,democrat,48225.0
2004,Washington,George W. Bush,republican,47673.0
2004,Wayne,John Kerry,democrat,8060.0
2004,Wayne,George W. Bush,republican,13713.0
2004,Westmoreland,John Kerry,democrat,77774.0
2004,Westmoreland,George W. Bush,republican,100087.0
2004,Wyoming,John Kerry,democrat,4982.0
2004,Wyoming,George W. Bush,republican,7782.0
2004,York,John Kerry,democrat,63701.0
2004,York,George W. Bush,republican,114270.0
2004,Bristol,John Kerry,democrat,14448.0
2004,Bristol,George W. Bush,republican,9855.0
2004,Kent,John Kerry,democrat,42830.0
2004,Kent,George W. Bush,republican,33699.0
2004,Newport,John Kerry,democrat,22992.0
2004,Newport,George W. Bush,republican,16622.0
2004,Providence,John Kerry,democrat,144811.0
2004,Providence,George W. Bush,republican,82337.0
2004,Washington,John Kerry,democrat,34679.0
2004,Washington,George W. Bush,republican,26533.0
2004,Abbeville,John Kerry,democrat,4389.0
2004,Abbeville,George W. Bush,republican,5436.0
2004,Aiken,John Kerry,democrat,19799.0
2004,Aiken,George W. Bush,republican,39077.0
2004,Allendale,John Kerry,democrat,2565.0
2004,Allendale,George W. Bush,republican,985.0
2004,Anderson,John Kerry,democrat,20697.0
2004,Anderson,George W. Bush,republican,43355.0
2004,Bamberg,John Kerry,democrat,3841.0
2004,Bamberg,George W. Bush,republican,2138.0
2004,Barnwell,John Kerry,democrat,3982.0
2004,Barnwell,George W. Bush,republican,4606.0
2004,Beaufort,John Kerry,democrat,21505.0
2004,Beaufort,George W. Bush,republican,33331.0
2004,Berkeley,John Kerry,democrat,20142.0
2004,Berkeley,George W. Bush,republican,32104.0
2004,Calhoun,John Kerry,democrat,3393.0
2004,Calhoun,George W. Bush,republican,3448.0
2004,Charleston,John Kerry,democrat,63758.0
2004,Charleston,George W. Bush,republican,70297.0
2004,Cherokee,John Kerry,democrat,6466.0
2004,Cherokee,George W. Bush,republican,12090.0
2004,Chester,John Kerry,democrat,5790.0
2004,Chester,George W. Bush,republican,5798.0
2004,Chesterfield,John Kerry,democrat,6729.0
2004,Chesterfield,George W. Bush,republican,7252.0
2004,Clarendon,John Kerry,democrat,7087.0
2004,Clarendon,George W. Bush,republican,6061.0
2004,Colleton,John Kerry,democrat,6699.0
2004,Colleton,George W. Bush,republican,7264.0
2004,Darlington,John Kerry,democrat,11829.0
2004,Darlington,George W. Bush,republican,13416.0
2004,Dillon,John Kerry,democrat,4832.0
2004,Dillon,George W. Bush,republican,4301.0
2004,Dorchester,John Kerry,democrat,14733.0
2004,Dorchester,George W. Bush,republican,26006.0
2004,Edgefield,John Kerry,democrat,4051.0
2004,Edgefield,George W. Bush,republican,5611.0
2004,Fairfield,John Kerry,democrat,5764.0
2004,Fairfield,George W. Bush,republican,3531.0
2004,Florence,John Kerry,democrat,21442.0
2004,Florence,George W. Bush,republican,27689.0
2004,Georgetown,John Kerry,democrat,10602.0
2004,Georgetown,George W. Bush,republican,12606.0
2004,Greenville,John Kerry,democrat,55347.0
2004,Greenville,George W. Bush,republican,111481.0
2004,Greenwood,John Kerry,democrat,8954.0
2004,Greenwood,George W. Bush,republican,14264.0
2004,Hampton,John Kerry,democrat,4832.0
2004,Hampton,George W. Bush,republican,3097.0
2004,Horry,John Kerry,democrat,29547.0
2004,Horry,George W. Bush,republican,50447.0
2004,Jasper,John Kerry,democrat,3840.0
2004,Jasper,George W. Bush,republican,2933.0
2004,Kershaw,John Kerry,democrat,8515.0
2004,Kershaw,George W. Bush,republican,14160.0
2004,Lancaster,John Kerry,democrat,7631.0
2004,Lancaster,George W. Bush,republican,12916.0
2004,Laurens,John Kerry,democrat,9205.0
2004,Laurens,George W. Bush,republican,14466.0
2004,Lee,John Kerry,democrat,4960.0
2004,Lee,George W. Bush,republican,2901.0
2004,Lexington,John Kerry,democrat,25393.0
2004,Lexington,George W. Bush,republican,67132.0
2004,McCormick,John Kerry,democrat,2648.0
2004,McCormick,George W. Bush,republican,2396.0
2004,Marion,John Kerry,democrat,7767.0
2004,Marion,George W. Bush,republican,5589.0
2004,Marlboro,John Kerry,democrat,4984.0
2004,Marlboro,George W. Bush,republican,3423.0
2004,Newberry,John Kerry,democrat,4483.0
2004,Newberry,George W. Bush,republican,7654.0
2004,Oconee,John Kerry,democrat,8395.0
2004,Oconee,George W. Bush,republican,18811.0
2004,Orangeburg,John Kerry,democrat,24698.0
2004,Orangeburg,George W. Bush,republican,12695.0
2004,Pickens,John Kerry,democrat,10287.0
2004,Pickens,George W. Bush,republican,29759.0
2004,Richland,John Kerry,democrat,76283.0
2004,Richland,George W. Bush,republican,56212.0
2004,Saluda,John Kerry,democrat,3001.0
2004,Saluda,George W. Bush,republican,4537.0
2004,Spartanburg,John Kerry,democrat,33633.0
2004,Spartanburg,George W. Bush,republican,62004.0
2004,Sumter,John Kerry,democrat,18695.0
2004,Sumter,George W. Bush,republican,18074.0
2004,Union,John Kerry,democrat,5236.0
2004,Union,George W. Bush,republican,6592.0
2004,Williamsburg,John Kerry,democrat,9044.0
2004,Williamsburg,George W. Bush,republican,4795.0
